"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
0,50000,1,3,2,58,0,0,0,0,0,0,46190,44450,50266,35140,19729,20149,19593,2000,20266,11180,1300,700,700,700
0,20000,1,2,2,52,0,0,0,2,2,-2,13874,14488,16029,9043,15470,0,0,1238,2559,5737,0,0,0,0
1,150000,1,2,1,52,2,2,2,2,2,0,131953,136386,140830,35357,146050,142241,145559,8100,8100,19095,9000,0,5578,5304
0,50000,1,3,1,60,1,2,0,0,0,0,52198,50062,50284,2961,50740,30175,30407,0,2310,19095,1766,1201,1232,1199
0,370000,1,1,2,52,0,0,0,0,0,0,242132,130404,65225,54631,41922,37565,28830,5600,3000,11180,2000,3000,500,4019
0,500000,1,1,1,54,-1,-1,2,-1,-1,-1,10287,15123,9957,14906,2253,4402,10340,5084,49,11180,2270,4422,10360,3912
0,60000,1,2,1,51,0,0,0,0,0,0,60114,54902,46956,34698,40671,38188,38652,1902,1650,19095,3200,1500,1500,1500
0,240000,1,1,1,48,0,0,0,0,0,0,234984,234559,240896,40765,135900,135853,127777,9500,11217,11180,4855,4000,3200,3000
0,20000,1,1,2,50,0,0,0,0,?,0,17820,18626,18980,74505,7674,?,4899,1435,1179,5737,1000,114,?,1874
0,400000,1,1,1,50,0,0,0,0,0,0,16241,14697,12762,22023,13043,10137,8249,1217,1302,11180,1052,510,305,512
0,200000,1,1,1,48,-1,-1,-1,-1,0,-1,419,419,392,1433,423,404,415,419,392,19095,450,400,430,430
0,270000,1,1,1,54,-1,-1,-1,-1,-1,-1,931,31838,11013,2821,1188,14989,2609,31838,11013,11180,1196,14989,2609,1269
1,50000,1,2,1,49,0,0,0,0,0,0,48321,48890,30272,3415,31080,15315,15238,1839,1640,5737,1901,526,537,577
0,150000,1,1,1,51,0,0,0,0,0,0,149640,146178,133811,41260,122606,107726,1200,6000,3857,5737,12000,20000,0,14500
0,200000,1,1,1,54,0,0,-2,-2,-2,-2,205150,0,0,26959,0,0,0,0,0,19095,0,0,0,0
0,110000,1,2,1,49,0,0,0,0,0,0,106264,107417,108803,25410,82231,25687,27266,4400,3600,19095,4138,1000,2000,2000
0,230000,1,2,1,60,0,0,0,0,0,0,131550,132114,133281,14404,123958,124474,120570,6057,4845,5737,4291,4115,4274,4054
0,50000,1,2,1,57,0,0,0,0,0,0,46540,48520,47875,19160,48110,18576,15339,2770,2100,5737,1300,700,1000,1000
1,360000,1,1,1,58,-1,-1,2,2,-2,-2,1,612,223,24898,-166,?,-944,1001,1,11180,1,1,?,1
1,150000,1,1,1,54,-2,-1,-1,-2,-2,-2,4015,499,-948,5642,-1580,316,316,501,632,5737,0,1896,316,782
0,170000,1,3,1,61,0,0,0,0,0,0,167535,166521,168824,28046,164597,94094,92177,6000,7000,5737,5000,4000,3500,3600
1,160000,1,1,1,51,2,0,0,0,2,2,150,1380,1481,24619,2623,2457,4912,1230,1331,5737,2473,0,2500,0
0,220000,1,2,1,50,-2,-2,-2,2,2,-1,0,200,200,963,200,11326,43100,200,0,5737,0,11326,43100,4257
0,290000,1,1,1,51,0,0,0,0,0,0,225478,225603,216488,31754,152892,150051,146287,10026,10006,19095,7000,5000,5200,5500
0,320000,1,1,2,57,0,0,0,0,0,0,234704,242324,241384,33369,156047,153955,133407,11000,12000,19095,7500,6200,4600,5000
0,420000,1,1,1,52,-1,-1,-1,-1,-1,-1,11097,16106,10703,8934,14534,20631,17641,16106,10703,11180,14540,20631,17641,11748
1,180000,1,1,1,75,1,-2,-2,-2,-2,-2,0,0,0,42416,0,0,0,0,0,5737,0,0,0,0
0,20000,1,2,1,52,0,-1,-1,-1,-1,-1,1912,2760,2430,39288,850,2430,2530,2768,2430,11180,850,2430,2530,1570
0,90000,1,2,1,55,0,0,0,0,0,0,15019,19740,25382,26941,27132,31675,37900,5000,6000,19095,5000,5000,8000,2000
0,70000,2,2,1,46,0,0,0,0,0,0,70349,70068,71318,58745,59665,29510,26738,2600,3700,11180,2600,1200,1200,1000
1,50000,2,2,1,27,1,2,2,2,2,2,20293,21657,23012,41528,23338,23658,23139,2000,2000,11180,1000,1000,0,1500
0,240000,2,2,1,34,-2,-1,0,0,0,0,0,2712,92496,40815,95057,?,98977,2712,90000,5737,3346,2717,?,2826
1,80000,2,1,2,29,2,2,2,2,2,2,41355,40395,43231,1469,42236,44924,44072,0,3800,11180,0,3400,0,3816
0,30000,2,2,2,22,0,0,2,0,0,0,27219,28987,27849,45261,27451,24358,21192,3600,0,11180,1400,487,424,0
0,50000,2,2,2,22,2,2,2,2,0,0,50583,50974,51688,18482,50024,29381,28957,2300,3000,19095,0,800,808,1200
0,10000,2,1,2,22,0,0,0,0,0,0,7302,7857,8827,20230,5622,5877,7036,1330,1300,19095,1250,500,1255,315
0,50000,2,2,2,23,1,3,2,0,0,0,7181,6908,5187,28824,4643,3385,1839,0,0,5737,1022,237,100,50
1,10000,2,2,2,21,2,0,0,0,-1,-1,9917,8660,9756,14850,8560,780,0,1400,1800,19095,1300,800,0,1900
1,30000,2,2,2,23,2,0,0,0,0,0,27216,28420,27929,19763,28920,27997,28378,3003,1482,11180,1703,1001,1500,1845
0,20000,2,2,2,23,1,-1,2,0,0,0,16674,19162,18534,2793,18304,18473,0,22362,0,19095,8200,369,0,0
1,30000,2,2,2,23,0,0,0,0,0,0,20059,21061,22092,46365,23104,23420,24045,1641,1672,11180,1684,1000,1000,1000
0,80000,2,2,2,23,0,0,0,0,0,0,51980,36668,39291,12493,43476,46115,42129,6670,5000,11180,5002,4003,3000,3002
0,10000,2,1,2,24,1,2,0,0,2,2,6779,6524,7559,45594,9564,9264,9862,0,1300,5737,2300,0,900,500
1,130000,2,3,2,24,0,0,0,0,0,0,114466,106911,106971,45645,57434,58593,60504,4600,4500,19095,2802,2050,2800,2300
0,70000,2,2,2,23,-1,-1,-1,-1,0,0,312,1823,326,4608,6598,6405,7248,1837,326,5737,6598,227,1270,1296
0,40000,2,1,2,23,-1,2,2,2,2,2,14310,13788,16345,11175,16531,16467,16061,0,3100,19095,750,500,0,1500
0,20000,2,3,2,22,0,0,0,0,0,0,16063,14928,14012,60636,11965,11867,12850,1565,2006,19095,2011,7000,2000,4000
0,50000,2,2,2,24,-1,-1,-1,-1,0,-1,1572,1572,1572,231,6561,5091,353,1572,1572,5737,6561,102,353,27000
1,80000,2,2,2,25,0,0,2,2,2,0,36841,39645,40713,37230,41153,40036,40778,3900,2000,19095,1575,0,1700,3700
0,150000,2,1,2,26,0,0,0,0,-1,-1,38580,38168,37775,20863,36390,390,390,2000,3473,11180,1000,390,390,390
0,50000,2,2,2,24,0,0,0,0,0,0,50870,49831,47162,78219,47696,36476,32654,1985,2316,5737,1850,1500,1200,5196
0,80000,2,1,2,26,0,0,0,0,0,0,62536,61478,55760,44008,15029,13809,13597,3000,2000,19095,5000,3000,1000,44000
0,270000,2,2,2,25,0,0,0,0,0,0,38525,39492,33898,57291,35272,37201,31447,2000,2000,19095,2000,2408,1500,2013
0,120000,2,2,2,23,3,2,2,5,5,4,1250,1250,1250,41986,1250,1250,650,0,0,19095,0,0,0,0
0,80000,2,1,2,23,-1,-1,-1,-1,-1,-1,740,8956,836,36930,836,836,836,9052,836,5737,836,836,836,3590
0,80000,2,2,2,25,0,0,0,0,0,0,77440,78418,78015,10712,79571,80121,77304,3500,3000,19095,3500,3000,3000,3000
0,160000,2,1,2,26,1,2,0,0,2,0,100364,97863,100535,36814,104382,100535,101621,0,6497,5737,8001,0,4000,3801
0,100000,2,1,2,27,0,0,0,0,0,-1,19164,23828,25138,17401,26499,26799,1150,5000,2000,11180,2000,500,1150,0
0,70000,2,2,2,22,0,0,0,0,0,0,72473,72189,71867,32225,64534,33683,32857,3500,3427,19095,3100,1200,1700,1307
0,80000,2,2,2,24,0,0,0,0,0,0,72383,73620,53728,22139,31989,20058,196,3500,2354,11180,2027,800,196,184
0,80000,2,2,1,25,0,0,0,0,0,0,79029,76009,74908,45908,41646,29297,30057,?,3200,11180,2230,1300,1410,1000
1,30000,2,1,2,25,1,3,2,0,0,0,14717,14190,12900,11635,11006,5584,5268,0,0,11180,2046,0,0,0
1,20000,2,1,2,24,0,0,0,0,2,0,15451,16789,18203,23889,19602,16121,15321,1600,2000,11180,4000,0,1500,2000
1,90000,2,2,2,25,0,0,0,2,0,0,103541,100190,99522,43661,89674,10874,0,5000,8500,19095,0,217,0,10610
0,70000,2,1,2,25,0,-1,-1,-1,-2,-2,5328,212,41069,4958,-367,-367,-367,212,42000,11180,0,0,0,0
0,80000,2,3,2,25,0,0,0,0,0,0,80804,81390,81700,40713,79080,59873,60520,3000,3058,19095,9013,2200,2200,2500
0,270000,2,1,2,28,0,0,0,0,0,0,70587,70279,69339,58474,67497,?,69799,3015,3000,5737,2500,2435,?,4000
0,260000,2,3,2,27,0,0,0,0,0,0,106164,105133,100606,67497,93022,61746,47819,3834,4523,11180,3154,2025,1709,2011
0,200000,2,3,2,29,-1,-1,-1,-1,-1,-1,326,326,326,15451,326,326,326,326,326,19095,326,326,326,326
1,30000,2,2,2,25,0,0,2,2,2,2,23657,26568,27456,2490,27915,27185,28806,3300,1600,19095,1200,0,2200,0
0,80000,2,3,2,28,-1,-1,-1,-1,-1,-1,1646,4830,4655,38245,15403,5849,2046,4830,4655,19095,17663,5852,2254,1467
0,200000,2,2,2,?,0,0,0,0,0,0,108422,106437,109068,16340,112286,77062,0,3900,4345,5737,6000,3950,0,0
0,130000,2,1,2,26,-1,-1,-1,-1,-1,-1,1094,1271,1205,9448,1798,299,1280,1293,1205,19095,1798,299,1280,3368
0,130000,2,1,2,27,0,0,0,0,0,0,128137,109868,108167,41883,102584,91030,82634,4000,4019,5737,4017,3100,4500,5380
0,140000,2,2,2,23,0,0,0,0,0,0,21001,16400,20729,5198,15583,7218,7365,4000,5000,5737,2000,0,147,1000
0,180000,2,1,2,25,-1,0,0,0,0,0,62798,51923,51935,3141,47383,32876,28915,1867,2501,11180,1271,926,876,3004
0,260000,2,2,2,26,-1,-1,-2,-2,-2,-2,28,-288,-604,5404,-920,-1236,-1552,288,1236,19095,316,316,316,316
0,260000,2,2,2,26,0,0,0,0,0,0,264249,264434,263847,35465,262723,222464,222837,9800,9800,19095,9413,7114,7532,8427
0,180000,2,2,1,26,-1,-1,-1,-1,-1,-1,2406,2410,2057,39376,2392,?,2161,2410,2057,19095,2392,1483,?,2181
0,210000,2,1,2,27,-1,0,0,0,2,-1,39397,38683,39210,11240,38986,689,2040,2000,1985,19095,1300,0,2040,4081
1,130000,2,2,1,26,2,2,2,2,0,0,5169,6228,6065,2431,3489,3489,1163,1300,1250,19095,0,0,0,0
0,320000,2,2,2,29,-2,-2,-2,-2,-2,-2,5118,3743,7997,5453,3115,1852,1347,6783,8063,5737,3115,1852,1347,5158
0,30000,2,2,2,29,2,2,0,0,0,0,36328,35291,36775,75496,36914,33305,33688,0,2206,5737,1500,2000,6000,6000
0,20000,2,1,2,25,0,0,0,0,0,0,17977,17776,18886,21590,19551,18964,19676,2000,1700,19095,1300,662,1000,747
0,50000,2,1,2,27,0,0,0,0,-2,-2,45190,45277,44941,32792,0,0,0,5277,4941,5737,0,0,0,0
0,140000,2,1,2,27,0,0,0,0,0,0,128656,126785,129752,52889,132554,268084,137061,6000,6500,5737,6500,5000,5000,5568
1,50000,2,2,1,23,0,0,0,0,0,0,5215,6232,7251,9507,8326,9184,10031,1106,1125,11180,1200,1000,?,1000
0,300000,2,1,2,30,0,0,0,0,0,0,53377,54984,56738,32348,57282,58575,59653,2500,2640,5737,2080,2246,2174,3000
0,30000,2,2,2,27,0,0,0,0,0,0,4512,6628,9222,27542,6368,1000,3070,2205,2111,5737,2376,0,2070,1683
0,30000,2,1,2,22,-1,-1,-1,-1,-1,-2,846,3173,1972,37670,182,0,0,3173,1972,19095,183,0,0,440
1,100000,2,2,2,26,2,2,0,0,0,0,88728,86405,88636,7580,83516,39871,39626,0,3639,5737,2347,3901,1327,530
0,50000,2,3,2,22,0,0,0,2,2,0,46476,47703,51922,25140,51563,50677,48556,2000,5000,19095,1200,0,1853,0
0,160000,2,1,2,27,0,0,0,2,2,0,97375,112373,119017,3757,104417,62975,53299,20000,10000,19095,3017,0,3000,2000
1,200000,2,2,2,23,0,0,-2,-2,-2,-2,61650,0,0,15452,0,0,0,0,0,11180,0,0,0,0
0,160000,2,1,2,27,0,0,0,0,0,-1,159460,148691,118082,16732,112802,61178,98960,10000,10000,11180,5022,8000,99822,5000
0,500000,2,1,2,30,0,0,0,0,0,0,137243,129722,128006,27589,125294,92276,96112,5000,5116,11180,5000,5000,5000,5000
0,50000,2,1,2,30,0,0,0,0,0,0,45977,45931,45344,50323,36789,28918,23095,1823,1818,5737,1312,879,781,800
1,120000,2,1,2,28,0,0,0,0,0,0,50477,52632,55282,59136,56878,57948,59179,3500,4000,19095,3500,2500,2200,2200
0,240000,2,1,2,27,0,0,-2,-2,-2,-2,118175,0,0,28267,0,0,0,0,0,5737,0,0,?,0
1,140000,2,2,2,26,0,0,0,0,0,2,271896,141057,144306,22719,141949,141345,136379,14000,7200,11180,19000,10400,0,4931
0,240000,2,3,1,24,0,0,0,0,0,0,136760,193321,189572,76194,194799,52599,51487,90000,7170,5737,9000,3000,3000,2367
0,70000,2,4,1,24,0,0,0,-2,-2,-2,47663,47470,0,8352,0,0,0,1000,0,11180,0,0,0,0
0,210000,2,5,2,29,0,0,0,0,0,0,43933,45197,46468,12550,47394,48604,49669,2000,2000,5737,2000,2000,2000,2000
0,320000,2,2,1,31,0,0,0,0,0,0,2437,3490,4529,51638,5548,6450,7342,1100,1100,19095,1100,1000,1000,8000
0,320000,2,2,2,30,-1,-1,-1,-1,-1,0,3690,3720,4206,58133,15610,10556,11863,3720,4206,5737,15610,10556,8000,5600
0,320000,2,1,2,29,0,0,0,0,0,0,42596,43548,33674,37915,34259,62546,106857,1955,2020,11180,1605,30039,65000,5000
0,80000,2,3,2,28,0,0,0,0,0,0,71834,70194,71912,30490,69776,70985,72444,3200,3500,11180,3000,2500,2500,2500
1,220000,2,2,2,28,-1,-1,-2,-2,-2,-2,3700,0,0,11439,0,0,0,0,0,5737,0,0,0,0
0,20000,2,1,2,24,0,0,0,0,0,0,19167,18925,18340,29909,18317,18747,19328,1585,1700,5737,1570,1000,1000,1000
1,30000,2,2,2,25,0,0,0,0,0,0,19309,20009,21034,31011,22050,22490,22961,1325,1350,19095,1366,806,834,836
1,200000,2,1,2,26,0,0,0,0,2,2,71574,74755,76945,11,82914,83733,80498,5000,4000,19095,8000,2900,?,5700
0,280000,2,2,2,34,-1,-1,2,-1,-1,-1,38,34163,32800,35226,131200,3950,0,34163,0,19095,131200,3950,0,716
0,60000,2,2,1,32,0,0,0,0,0,0,59738,59389,57656,73847,58290,58213,57076,2700,2100,5737,2100,2200,2100,3000
0,420000,2,1,1,32,-1,-1,-2,-2,-2,-2,8871,358,0,65356,0,20,0,358,0,5737,0,20,0,0
0,220000,2,3,2,32,0,0,0,0,0,0,209259,192365,184198,28704,171391,178742,164793,7000,15000,19095,6000,10000,10000,7000
1,130000,2,2,1,34,2,2,2,2,2,2,28967,30776,33071,44582,32336,34186,34588,2500,3000,19095,0,2600,1000,1500
0,150000,2,2,1,46,0,0,0,0,0,0,77066,68414,41692,46767,30936,31021,-1514,2094,1558,19095,1005,1162,1408,113260
0,70000,2,2,2,42,1,2,0,0,0,0,70803,67344,59018,31052,48033,48833,49736,10,2200,11180,2100,1900,1841,1945
0,480000,2,2,2,31,0,0,0,0,0,0,241989,217460,242500,11763,185344,164256,168433,9960,30902,19095,7410,6368,7323,5837
0,300000,2,2,1,34,0,0,0,0,0,0,59900,62391,66156,29909,66621,68030,70101,3500,5017,19095,5000,2000,2500,8128
1,70000,2,2,2,41,0,0,0,0,0,0,72593,72526,70138,71593,51781,29117,29264,4000,36500,5737,2300,1500,?,3000
1,130000,2,2,1,42,2,2,2,0,0,0,130623,131926,128380,1613,126792,103497,96991,6400,0,19095,4535,3900,4300,3700
0,190000,2,1,3,35,0,0,0,-1,-1,2,111776,107177,61892,40488,191260,144062,140871,21238,2000,5737,191260,6000,?,20400
0,270000,2,1,2,31,-1,-1,0,-1,-1,0,173,2254,3679,27810,4065,3975,8195,2254,1522,19095,4065,4056,81,83
0,70000,2,1,2,29,0,0,0,0,0,0,66330,68278,69181,26614,69494,63275,57430,3049,2621,19095,3032,2074,2000,1800
0,220000,2,1,1,43,0,0,0,0,0,0,64792,65463,66834,39010,68221,69576,71035,2344,2427,5737,2500,2490,2580,2593
0,350000,2,1,2,31,0,0,0,0,0,0,314747,322981,326921,55599,210500,201775,171242,15000,12127,11180,9557,8000,6500,7000
0,50000,2,3,1,31,0,0,0,0,0,0,39072,40283,37269,47680,27880,27935,26314,1914,1900,19095,1478,1172,2005,1000
0,390000,2,1,1,39,0,0,0,0,0,-1,40439,30808,27235,5594,9895,3707,62320,2013,1329,5737,1025,1010,?,2530
1,130000,2,2,1,47,-1,-1,-1,-1,-1,-2,2317,29,2595,24231,1030,-1121,-2452,3000,3000,19095,1000,897,0,2003
0,450000,2,2,1,42,0,0,0,0,0,0,7669,13267,18748,4122,24711,33111,50885,7272,8764,5737,9823,11123,20274,5374
1,20000,2,2,1,43,0,0,0,0,0,0,16510,17770,16432,26356,16174,16499,12882,1558,1286,5737,1204,529,467,544
0,200000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,8156,0,0,0,0,0,5737,0,0,0,0
0,220000,2,2,2,30,0,0,0,0,0,2,152514,150742,142633,41110,137337,144570,140881,7149,8000,19095,5000,10800,0,5600
0,230000,2,1,2,31,-1,-1,-1,-1,-1,-1,2274,7398,5537,2415,1247,0,1000,7398,5537,5737,1259,0,1000,4134
0,240000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,29173,0,0,0,0,0,11180,0,0,0,0
1,140000,2,1,2,25,1,-2,-2,-1,-1,-1,-74,-770,-1466,64841,522,142,-554,0,0,19095,3000,0,0,0
0,170000,2,2,1,38,0,0,0,0,0,2,136768,133840,138172,47521,140265,112529,110318,5000,6800,11180,6500,8300,0,4200
1,30000,2,3,1,43,2,0,0,0,0,0,30346,29885,20453,1194,16076,15844,15785,1702,1531,19095,1544,702,724,557
0,20000,2,2,2,32,0,0,0,2,0,0,11389,12389,15175,3241,14634,30772,17135,1500,3000,19095,0,1000,2000,1000
1,330000,2,1,2,42,-2,-2,-2,-2,-2,-2,565,20650,15360,9961,0,12923,1816,20650,15360,11180,0,12923,1816,17050
0,360000,2,3,2,46,-1,-1,-1,-1,-1,-1,15219,26544,36301,16834,45883,16789,6159,26796,36582,5737,46112,16873,6190,22167
0,270000,2,1,2,34,0,0,2,0,0,0,67544,54523,18865,54858,44908,19508,15860,4025,5,5737,34000,0,0,0
0,120000,2,3,1,40,0,0,0,0,0,0,102400,108300,108538,6396,94833,49078,40643,7500,5000,19095,4121,2000,2000,2000
0,140000,2,2,1,39,-1,-1,-1,-1,-1,-1,567,1498,1139,26252,380,2340,837,1498,1139,5737,380,2340,837,380
0,220000,2,1,2,28,0,0,0,0,0,0,55477,44109,32978,4749,30415,28038,25669,3000,5000,5737,13500,14000,?,13500
0,200000,2,3,0,45,-2,-2,-2,-2,-2,-2,399,2430,0,11336,399,1396,0,2430,0,11180,399,1396,0,0
0,430000,2,1,2,29,0,0,0,0,0,0,111409,114071,116749,40096,118319,121351,125225,6000,6000,5737,5000,5000,6000,5000
0,500000,2,1,2,30,-1,-1,-1,-1,0,0,16558,10998,4405,21844,9274,10642,11986,11075,4405,19095,9274,4000,5000,53918
0,360000,2,1,2,35,-2,-2,-2,-2,-2,-2,-3,-3,-3,23305,-3,-3,597,0,0,5737,0,0,600,590
0,10000,2,3,2,?,-1,0,0,0,0,0,3671,4945,6157,1728,7172,8048,8318,1500,1300,5737,1124,1000,400,500
0,20000,2,3,2,41,0,0,2,0,0,0,19080,20303,19302,7977,19897,19895,20313,3000,0,19095,1311,699,725,711
0,80000,2,3,1,37,0,0,-2,-2,-2,-1,47751,-215,855086,28639,632,632,124542,215,1024516,5737,632,632,124542,14770
0,200000,2,3,1,47,1,-2,-2,-2,-2,-2,0,0,0,8869,0,0,0,0,0,5737,0,0,0,0
1,30000,2,2,2,35,2,2,0,0,0,0,25368,24662,26001,54872,27012,27241,27812,0,1739,19095,1750,975,1010,3226
0,430000,2,1,1,43,0,-1,-1,-1,-1,-1,30000,28490,33490,5244,30636,30240,0,28647,35000,11180,30636,30241,0,179
1,30000,2,2,1,37,3,3,3,2,0,0,27672,28911,29163,47870,28380,28636,30290,2000,1000,5737,0,1000,2100,1500
1,240000,2,1,2,31,2,0,0,0,0,0,179483,183151,185490,46890,?,193115,197445,8151,6790,19095,6951,6915,7445,7248
0,240000,2,1,1,33,-1,-1,-2,-2,-2,-2,2193,0,0,20387,0,?,0,0,0,5737,0,2500,?,880
0,100000,2,2,2,31,1,-2,-1,-1,-1,-2,0,0,680,27257,837,0,0,0,680,19095,837,0,0,0
0,270000,2,2,1,28,0,0,0,0,0,0,322249,298700,308133,37640,263516,94062,92618,10000,13000,5737,12000,5000,4000,5000
0,20000,2,2,2,29,0,0,0,0,0,0,17648,13580,14204,44070,15345,?,20049,3000,5007,5737,3000,3000,?,3000
0,360000,2,1,2,32,0,0,0,0,0,0,272112,272444,256974,130,241226,241673,233157,10130,12649,5737,8916,7725,8900,6956
1,90000,2,2,1,33,0,0,0,2,0,0,27180,26772,70398,26933,56266,47804,44230,1405,56388,5737,112,1779,1786,5414
0,280000,2,1,2,30,-1,-1,-1,-1,-1,-1,8010,-11,25351,2958,17900,3529,892,3375,25362,19095,18684,3529,?,958
1,350000,2,1,1,33,0,-1,-1,-1,-1,-1,82964,68532,17926,32986,17966,30741,31088,68940,18018,5737,18058,30897,31244,88461
0,70000,2,2,1,44,0,0,0,0,0,0,79346,75146,76717,6120,70281,30343,29782,2794,2888,11180,26850,1047,1088,996
1,360000,2,2,1,44,1,-2,-2,-2,-2,-2,0,0,0,9454,0,0,0,0,0,11180,0,0,0,0
0,150000,2,1,1,35,-1,-1,-1,-2,-1,-1,3003,2688,3125,63979,9643,4383,2225,2698,3137,5737,9643,4395,2229,3041
0,360000,2,2,1,45,0,0,0,0,0,0,222505,199464,182886,56366,109556,?,90580,8000,7565,5737,4100,4027,?,2000
0,300000,2,5,2,37,-2,-2,-1,-1,0,0,-1244,3751,54478,33956,10424,13762,11428,6425,54478,19095,10424,3762,?,1423
0,150000,2,3,2,38,0,0,-1,2,2,2,3060,0,530,21318,530,1696,1166,150,530,19095,0,1166,0,0
0,450000,2,1,2,35,-1,-1,-1,-1,-1,-1,7256,812,17563,10860,12483,26081,22985,816,17651,19095,12554,26212,23114,2512
0,200000,2,1,1,38,0,0,0,0,0,0,13311,10781,9592,35367,9585,8177,7136,1711,1411,5737,2531,5007,507,506
0,210000,2,1,1,34,0,0,0,0,0,0,157907,201324,207222,19343,209189,106090,108300,50000,10646,11180,8601,3601,3719,3300
0,80000,2,2,2,45,-1,-1,-1,-1,0,-1,2574,390,3889,33612,780,390,390,390,3889,11180,780,0,390,390
1,10000,2,2,2,31,0,0,0,-2,-2,-2,10154,10400,0,1998,0,0,0,1400,0,19095,0,0,0,0
1,60000,2,2,1,32,1,2,0,0,0,0,61291,57946,59534,58311,60615,30592,28656,0,3120,11180,3050,1136,1200,1206
1,50000,2,2,2,47,2,2,2,2,2,2,43439,44769,43781,18037,45021,28660,27807,2341,0,5737,2554,0,1800,0
0,300000,2,3,1,37,1,-2,-1,-1,0,0,43459,26115,26283,14545,16624,?,8394,26137,26443,5737,16624,6166,?,25763
0,330000,2,1,2,31,0,0,0,0,0,0,37426,40497,63646,57577,39894,?,39392,5000,3300,5737,3195,3000,?,3000
0,370000,2,2,1,47,-2,-2,-2,-2,-2,-2,1289,2408,395,44347,12074,744,4040,2432,397,5737,12133,747,4060,3059
0,500000,2,1,1,44,0,0,0,0,0,0,111937,104203,96617,22081,97437,?,179697,4000,4009,5737,17446,100000,?,20000
0,270000,2,1,1,44,-2,-2,-2,-2,-2,-2,-1404,73596,49800,13866,1514,41072,23500,75000,49800,11180,1514,41072,23500,29702
1,170000,2,1,1,35,2,2,2,2,2,2,131909,133178,131711,31577,139143,140987,144187,4800,2000,19095,11000,5500,5500,5400
1,210000,2,1,1,31,-2,-2,-2,-2,-2,-2,31808,9283,7846,78861,38141,?,33978,9283,7846,19095,38218,10000,?,0
0,200000,2,1,1,37,-1,-1,-2,-2,-2,-2,3135,0,0,18344,0,0,0,0,0,5737,0,0,0,0
0,90000,2,2,2,32,0,0,0,0,0,0,86076,87567,78646,23838,79212,54659,55902,3012,3100,19095,3116,2000,2100,2100
0,240000,2,2,1,36,0,0,0,0,0,0,232031,226221,222929,24143,215858,210887,205828,8193,9000,11180,6600,6400,6382,5994
0,60000,2,1,2,29,0,0,0,0,0,0,39553,40855,40870,17620,39703,38600,40230,1969,1668,11180,1609,1506,2379,0
0,150000,2,3,1,29,0,0,0,0,0,0,8902,9231,9124,38668,9356,8572,9541,1200,1300,19095,1000,1572,1000,1000
0,80000,2,2,1,32,0,0,-2,-2,-2,-2,5988,0,0,23960,0,0,0,0,0,19095,0,0,0,0
1,30000,2,2,2,39,-2,-2,-2,-2,-2,-2,2416,2226,2230,20111,561,2230,565,2230,2238,11180,561,2238,565,564
0,60000,2,2,2,41,0,0,0,0,0,0,16194,17120,14232,9045,14676,1976,2976,1518,1556,11180,1000,300,1000,0
0,340000,2,2,1,37,0,0,0,0,0,0,36006,12144,17164,28873,15821,12317,14850,5000,10326,19095,5000,10000,5000,5000
0,310000,2,1,1,41,0,0,0,0,0,0,20876,21999,7426,15632,6092,5074,3865,2016,1200,19095,1100,1000,300,1000
0,430000,2,2,2,29,-2,-2,-2,-2,-2,-2,2548,12020,2539,6836,2250,0,2580,12082,2539,11180,2250,0,2580,171
0,90000,2,2,1,48,0,0,0,0,0,0,43810,44504,46174,33857,47193,48105,49327,1723,2393,5737,2090,2000,2000,1803
0,150000,2,2,1,42,0,0,0,0,2,0,15878,10389,6067,3514,4823,6208,4824,1300,1040,19095,1378,1560,128,239
0,310000,2,1,1,45,0,0,0,0,0,0,91532,93351,96218,20533,97722,101082,103202,3340,4370,19095,4000,5000,3899,3761
1,80000,2,3,1,47,-1,-1,2,-1,-1,-1,390,780,390,35386,390,?,390,780,390,11180,390,390,?,2379
0,330000,2,1,1,31,0,0,0,0,0,0,22285,23111,23622,10806,23253,22525,22419,1700,1700,11180,1700,1000,1000,1211
0,180000,2,1,2,30,-2,-2,-2,-2,-2,-1,1490,3687,1352,14030,960,4921,3031,3687,1352,19095,960,4921,3031,2718
0,320000,2,2,1,44,-2,-2,-2,-2,-2,-2,-6,650,2849,50107,1060,?,1627,656,2849,5737,1060,3667,?,1102
0,20000,2,2,1,33,0,0,0,0,0,0,10001,20844,5760,15395,3343,1510,0,2000,1500,11180,1007,7,?,0
0,280000,2,2,2,46,0,0,2,2,0,0,29523,154398,151984,40610,47851,49374,50198,126000,3000,11180,0,3000,2000,2000
1,320000,2,2,1,35,-1,-1,-1,-1,0,0,2276,6626,11131,19307,13824,17992,15250,6626,12446,19095,17746,6000,5749,928
1,300000,?,1,2,30,-1,-1,-1,2,-1,-1,452,-6,835,33439,665,2386,456,3,1466,11180,70,2397,457,1003
0,200000,2,1,1,39,-1,-1,-1,-1,0,0,11399,395,5094,35240,9204,9403,4602,400,9500,11180,9250,5000,0,5000
0,100000,2,2,1,44,-1,-1,-1,-1,-1,-1,9242,181,1782,3380,1338,768,2643,181,1794,5737,1338,768,2643,0
